created_at,text
Sat Nov 04 00:11:25 +0000 2017,Squad Get the limited edition GALAXYCOLLECTION before its gone  
Thu Nov 02 17:48:45 +0000 2017,a true queen you are  thank you 
Thu Nov 02 14:12:22 +0000 2017,The latest from the AW17 FENTYxPUMA collection is out now at     
Wed Nov 01 16:20:39 +0000 2017,tell da paparazzi get the lens right  LEMON is out now Watch the tutorial  NoOneEverReallyDies  
Mon Oct 30 13:27:24 +0000 2017,THURSDAY More from the FENTYxPUMA AW17 collection drops Nov 2nd 
Fri Oct 27 15:05:36 +0000 2017,Cover of  on stands Nov 1st 
Fri Oct 27 04:01:35 +0000 2017,NOVEMBER 1st  
Thu Oct 19 16:55:23 +0000 2017,
Thu Oct 19 14:59:08 +0000 2017,Cleated Creepers are available now in NEW COLORS get em out here  FENTYxPUMA 
Wed Oct 18 13:22:35 +0000 2017,The FENTYxPUMA Cleated Creeper is back in new colors TOMORROW Oct 19th 
Tue Oct 17 19:02:00 +0000 2017,GALAXYCOLLECTION LIMITED EDITION Get the intergalactic fam while you still can  
Mon Oct 16 17:56:42 +0000 2017,Cosmic Gloss Lip Glitter Kisses   
Sun Oct 15 15:17:56 +0000 2017,Starlit HyperGlitz Lipstick   
Sat Oct 14 15:20:40 +0000 2017,"Galaxy Eyeshadow Palette 
Im dying to hear what your favorite colors are  "
Fri Oct 13 16:00:28 +0000 2017,The  GalaxyCollection is OUT NOW at    Hope you love it as much as I do 
Thu Oct 12 17:25:49 +0000 2017,Goes down TOMORROW the GALAXYCOLLECTION will be available at   and  
Wed Oct 11 17:41:40 +0000 2017,2 more days I cant wait to share this GALAXYCOLLECTION with yall man  
Tue Oct 10 17:23:03 +0000 2017,Three more nights GALAXYCOLLECTION Fridaythe13th  
Mon Oct 09 16:54:09 +0000 2017,Coming this Friday GALAXYCOLLECTION You ready  
Sun Oct 08 18:16:35 +0000 2017,Outta this world in 5 days GALAXYCOLLECTION  
Sun Oct 08 16:40:21 +0000 2017,"Yuuuummmmmm These limited delicious Starlit HyperGlitz lips are almost yours Friday 13th 
 "
Sat Oct 07 17:33:01 +0000 2017,GALAXYCOLLECTION in 6 days OCT 13  
Fri Oct 06 18:02:35 +0000 2017,"The GALAXYCOLLECTION 
drops in ONE WEEK 
Whos here for Fridaythe13th 
   SephoraInJCP "
Thu Oct 05 14:14:42 +0000 2017,FENTYxPUMA FU suede slides are out now   
Tue Oct 03 16:41:58 +0000 2017,when you extra AF  bloopers 
Tue Oct 03 14:35:53 +0000 2017,Love you   
Tue Oct 03 14:05:22 +0000 2017,FU SUEDE SLIDES THURSDAY OCT 5 Fenty University FENTYxPUMA 
Mon Oct 02 13:36:03 +0000 2017,Saying a prayer for all the victims amp their loved ones also for the residents amp visitors of Las Vegas This was a horrific act of terror
Fri Sep 29 16:01:06 +0000 2017,the grass is greener on the FENTY side Shop the Fall  Collection now  
Fri Sep 29 08:39:11 +0000 2017,If you have even the smallest donation you can help save lives 
Thu Sep 28 16:37:04 +0000 2017,FENTY  UNIVERSITY CLASS OF 17the Fall collection is out now Shop at  FENTYxPUMA 
Thu Sep 28 13:14:20 +0000 2017,Round of APPLAUSE to these gentlemen for taking control of this devastating situation CaribbeanGirl OneLove 
Thu Sep 28 10:56:23 +0000 2017,"Dear  I know youve probably already seen this but I just wanted to make sure 
Dont let your people die like this "
Wed Sep 27 06:59:02 +0000 2017,  gt 
Tue Sep 26 21:47:37 +0000 2017,"PuertoRico 
 
 "
Tue Sep 26 17:04:30 +0000 2017,The whole  collection Shop it at  
Tue Sep 26 17:01:30 +0000 2017,The  AW17 collection drops this Thursday SEPT 28 Get to class FENTYxPUMA 
Mon Sep 25 14:37:03 +0000 2017,440  
Thu Sep 21 21:14:17 +0000 2017,Holiday collection You ready Friday Oct 13th   sephoralovesfentybeauty 
Thu Sep 21 21:12:19 +0000 2017,Sneak peek for the holidays OCT 13   sephoralovesfentybeauty 
Thu Sep 21 15:58:57 +0000 2017,"still not over it
FENTYxPUMA SS18 In case ya missed it "
Thu Sep 21 13:36:51 +0000 2017,Sending my love and prayers to everyone affected
Thu Sep 21 13:35:57 +0000 2017,There is much suffering yet to comelost buildings lost jobs lost hope
Thu Sep 21 13:35:15 +0000 2017,The Carribean Mexico Texas and Florida have taken some awful hits in the last few weeks We must all do what we can to help
Tue Sep 19 16:59:36 +0000 2017,Get ready for class The FENTYXPUMA AW17 collection drops SEPT 28  
Tue Sep 19 14:27:43 +0000 2017,390  
Mon Sep 18 17:34:10 +0000 2017,Killin em with that KILLAWATT  
Sun Sep 17 17:36:33 +0000 2017,Conceal contour and highlight with the MATCHSTIX gang  
Sun Sep 17 17:29:00 +0000 2017,300  
Sat Sep 16 17:21:03 +0000 2017,"GLOSS BOMB in shade FentyGlow  
Its pretty much my addiction at this point  "
Fri Sep 15 19:10:30 +0000 2017,360  
Fri Sep 15 19:09:03 +0000 2017,"KILLAWATT FREESTYLE HIGHLIGHTER in TROPHY WIFE 
one of the favorites  "
Thu Sep 14 14:00:33 +0000 2017,The CLF Creeper is out today Help me and  support the   Get it at  FENTYxPUMA 
Wed Sep 13 16:29:38 +0000 2017,"my goto 
INVISIMATTE 
 "
Wed Sep 13 16:05:23 +0000 2017,"PROFILTR 
no shade40 shades 
 "
Tue Sep 12 18:19:27 +0000 2017,490  
Tue Sep 12 18:16:30 +0000 2017,BLOTTING PAPER One of my faves  
Mon Sep 11 15:11:14 +0000 2017,check out the looKs from last nights FENTYxPUMA SS18 show 
Sun Sep 10 11:34:17 +0000 2017,Tweet of the week  
Sat Sep 09 17:09:32 +0000 2017,Whats your favorite piece from the new  line fentyface 
Sat Sep 09 17:04:53 +0000 2017,PRO FILTR  Foundation 40 shades for makeup lovers around the world Im 340 Whats yours fentyface 
Fri Sep 08 17:12:32 +0000 2017,Killin them with that glow KILLAWATT  has arrived 
Fri Sep 08 17:11:58 +0000 2017,Contour conceal and highlight with MATCHSTIX  out now 
Fri Sep 08 17:10:08 +0000 2017,The ultimate filtr PROFILTR foundation Now available at     
Fri Sep 08 15:47:19 +0000 2017,Mexico you are in my prayers as well Just heard of this horrible earthquake Praying for the families of those who lost their lives
Fri Sep 08 15:04:02 +0000 2017,on my knees just praying for my Caribbean people this morning My heart goes out to you in a time like this HurricaneIrma
Fri Sep 08 02:08:45 +0000 2017,We stole the keys to  in TimesSquare Celebrate the launch of  with me at MIDNIGHT tonight 1500 Broadway 
Thu Sep 07 19:30:15 +0000 2017,Watch the behind the scenes of my  cover shoot featuring  
Thu Sep 07 19:10:56 +0000 2017,"New  
Featuring 
Match Stix in shade UNICORN "
Thu Sep 07 17:11:40 +0000 2017,The new generation of beauty  
Thu Sep 07 17:10:36 +0000 2017,THE FAMILY Get it at  at Midnight tonight  
Thu Sep 07 16:42:40 +0000 2017,Mood af Midnight cant come fast enough  will officially be live 
Wed Sep 06 21:14:43 +0000 2017,GLOSS BOMB 9817  
Wed Sep 06 15:29:56 +0000 2017,Follow  on Facebook to watch our launch party LIVE at 715pm ET tomorrow Its gon be lit dont miss it 
Tue Sep 05 17:09:51 +0000 2017,"MATCH STIX
9817  "
Tue Sep 05 16:49:10 +0000 2017,Dolla campaign ends tonight Donate 1 to  before Midnight EST and Ill see one of you at the DiamondBall 
Mon Sep 04 17:04:10 +0000 2017,"SO INTERNATIONAL 
Sept 8
 is coming "
Sun Sep 03 21:08:28 +0000 2017,"KILLAWATT 
Sept 8
 "
Sat Sep 02 17:06:56 +0000 2017,GINGER BINGE MOSCOW MULE 9817  Killawatt Highlight Duo 
Fri Sep 01 17:51:27 +0000 2017, starts shipping globally on SEPT 8 at MIDNIGHT Check your local   for instore launch times 
Fri Sep 01 17:47:44 +0000 2017,CHILI MANGO TROPHY WIFE YACHT LIFE CONFETTI 9817  shadenames 
Fri Sep 01 17:24:25 +0000 2017,This is  Head to a  sephorainJCP or  store to get an exclusive behindthescenes look 
Fri Sep 01 14:10:07 +0000 2017,Check out the  new 1 campaign  for a chance to come to my DiamondBall in NYC 914
Fri Sep 01 14:08:53 +0000 2017,Oh and for real NAVY thanks to those who already donated to  1 campaign Looking forward to seeing 1 of you at Diamond Ball
Fri Sep 01 11:01:58 +0000 2017,Spilling starts today Whos coming to the tea poortyyy  
Fri Sep 01 10:57:49 +0000 2017,and by Auntumn I mean Autumn
Fri Sep 01 10:52:58 +0000 2017,Yaaaaaasssss Team tall af all Auntumn 17  Get yours at  right now 
Fri Sep 01 10:48:15 +0000 2017,Oh Im for sure watching this 
Sat Jul 29 19:15:45 +0000 2017,The  20172018 GlobalScholarshipProgram application is open Applications are due August 1st 
Wed Jul 26 17:58:53 +0000 2017,Thank you Mr President  and Madame First Lady for the incredible meeting and passion for global and girls education
Tue Jul 18 00:15:03 +0000 2017,Hollywood Valerian premiere tonight  masterpiece out Friday MeetBubble 
Fri Jun 23 22:30:40 +0000 2017,Germany Im checking in to see where we are on the commitment to FundEducation w   Im depending on you
Fri Jun 23 22:11:22 +0000 2017,bonjour  will France commit to FundEducation
Fri Jun 23 21:55:33 +0000 2017, I know you had our backs during the GlobalCitizen Festival will you recommit Canada to FundEducation
Fri Jun 23 21:38:25 +0000 2017,hey there  whats your plan for Argentina to commit to FundEducation
Fri Jun 23 15:22:24 +0000 2017,Hey Navy  step up w me and be a   Demand that G20 leaders agree in July to  support 4   
Sun Jun 18 16:39:38 +0000 2017,Happy Fathers Day  Thanks for having me on WILDTHOUGHTS  Go behind the scenes gt 
Sun Jun 18 15:35:02 +0000 2017,"WILDTHOUGHTS all summer 

"
Sun Jun 18 15:35:02 +0000 2017,"WILDTHOUGHTS all summer 

"
Fri Jun 16 10:37:53 +0000 2017,"WildThoughts out now 

"
Thu Jun 15 16:28:01 +0000 2017, first thing tomorrow morning 6AM EST WILDTHOUGHTS 
Sat Jun 10 03:26:15 +0000 2017,time for the Kings quarter NBAFinals
Wed Jun 07 16:47:24 +0000 2017,"See clips from my trip to Malawi with  amp  in hopes of improving students lives
 "
Wed May 31 18:46:23 +0000 2017,Head over to  and sign up to join da family I cant fuckin wait for fall   
Wed May 31 17:31:51 +0000 2017,"You ready  

new generation of beauty  coming this FALL "
Thu May 25 20:08:25 +0000 2017,The slide of the summer Get the new FENTYXPUMA Jelly Slides gt  
Tue May 23 11:28:08 +0000 2017,Praying for the beautiful souls we lost their families and loved ones for the survivors who will forever be impacted by this Manchester
Tue May 23 11:25:17 +0000 2017,Manchester has always been so close to my heart These are innocent vulnerable kids this couldve been any of us Im devastated
Sun Apr 23 23:48:48 +0000 2017,Issa possibility  
Sun Apr 23 23:20:07 +0000 2017,Lupitz duhrrr 
Sun Apr 23 23:09:21 +0000 2017,Im in Pitz 
Sun Apr 23 19:40:39 +0000 2017,"King James 
next  RestUpBoyz"
Wed Apr 05 00:52:58 +0000 2017,Spring collection is here Get this seasons musthave socks now at  RihannaXStance 
Fri Mar 31 14:22:56 +0000 2017,Out now in the US FENTYXPUMA SS17 collection apparel in stores Shop online gt  
Tue Mar 14 17:49:58 +0000 2017,"Thank you for making LOTB top 5 on the Hot100 this week 
Glory to God 
iTunes 
TIDAL "
Mon Mar 06 20:47:26 +0000 2017,BTS Counting down the minutes until my FENTYXPUMA AW17 fashion show PaRIH  
Mon Mar 06 17:37:46 +0000 2017,tonight FENTYXPUMA PFW 
Sun Mar 05 23:01:51 +0000 2017,See yall tomorrow rolling through PaRIH with my  crew at 9pm paris time Get ready
Tue Feb 21 23:41:40 +0000 2017,LOTB just became my 30th top ten hit on  Hot 100 Feeling so blessed  thank you Navy  
Wed Feb 08 23:55:04 +0000 2017,Cover MarchIssue  
Wed Feb 08 23:53:51 +0000 2017, MarchIssue AmeliaEarhart 
Mon Jan 30 12:01:08 +0000 2017,First looQ at Oceans8 Coming summer 2018 
Sun Jan 29 19:29:53 +0000 2017,Todays lit af Played soccer on a dirt field with the most beautiful kids in Mchingi Northern Malawi CLF GC GPE 
Sun Jan 29 02:59:43 +0000 2017,
Sun Jan 29 02:58:03 +0000 2017,ANTiversary  
Sun Jan 29 01:47:46 +0000 2017,Disgusted The news is devastating America is being ruined right before our eyes What an immoral pig you have to be to implement such BS
Sat Jan 28 08:19:01 +0000 2017,Its our ANTiversary 
Mon Jan 16 14:20:17 +0000 2017,My new fragrance RiRiKiss is available now look for it  Order it here gt  
Wed Jan 04 00:33:17 +0000 2017,Navy get a chance at prizes from FENTYXPUMA Dior and more when you donate to the  until tomorrow  
Wed Dec 21 23:55:44 +0000 2016,Donate to  amp you can win all of THECREEPER styles  a pair designed by you and me  
Sat Dec 17 01:18:37 +0000 2016,For my biggest fans Collectors edition of all 8 records on vinyl is out now  
Thu Dec 08 17:39:20 +0000 2016,THECREEPER is available in Velvet today Creeper headz get the look in 3 new colorways now gt  
Thu Dec 01 19:16:38 +0000 2016,Teamed up with Prince Harry amp got tested to raise awareness for WorldAIDSDay Its so easy to get tested amp know your status ProTESTHIV 
Tue Nov 08 22:49:59 +0000 2016,Election2016 ElectionDay ImWithHer 
Wed Oct 12 03:39:18 +0000 2016,Mumz just asked for 2 chicken wings and water  right after asking if I watched RobampChyna dis week
Fri Oct 07 19:09:25 +0000 2016,Looking back at my FENTYXPUMA show Paris was so much fun 
Wed Oct 05 01:38:35 +0000 2016,My heart absolutely breaks for Haiti   Prayers up for my brothers and sisters whove fallen victim to this tragic event
Sat Oct 01 19:38:33 +0000 2016,Retweet or use VoteCano to vote  for the Roberto Clemente award Good luck bro
Thu Sep 29 18:02:50 +0000 2016,THANK U from the bottom of my heart 
Thu Sep 29 17:51:34 +0000 2016,This made me so happy Check out what Vogue had to say about FENTYxPUMA SS17 gt 
Thu Sep 29 14:01:16 +0000 2016,THECREEPER original colorways are back at your RIHquest Get them here right now  FENTYXPUMA 
Wed Sep 28 17:17:08 +0000 2016,We go live any minute now Tune in for my  collection on   FENTYXPUMA TIDALXRIHANNA 
Wed Sep 28 16:51:37 +0000 2016,Fashion party  
Wed Sep 28 13:38:38 +0000 2016,WoOoOo FENTYXPUMA SS17 premieres today at PFW Stream the show at 730PM paris time on   TIDALXRIHANNA 
Tue Sep 27 19:49:02 +0000 2016,Getting ready for FENTYxPUMA show tomorrow in Paris Cant wait for you to see it Tune in    730pm CET 
Sat Sep 24 01:06:03 +0000 2016,thank you  Proud to stand for education with you    lets get to work
Sat Sep 24 01:03:15 +0000 2016,"Honored to join  amp  team Together w well
make education accessible for all EducationCannotWait "
Fri Sep 23 17:59:56 +0000 2016,  This is great news Looking forward to it
Thu Sep 22 20:25:39 +0000 2016, Did you see my letter Waiting on your answer We need your leadership on EducationCannotWait
Sun Sep 18 19:38:18 +0000 2016,Im a GlobalCitizen Join me 924 at GCFestival in NYCs Central Park Take action for tix 
Thu Sep 15 18:46:31 +0000 2016,The originals are back THECREEPER returns on September 29th in the original color ways 
Fri Sep 09 18:35:12 +0000 2016,Call up  to make a change Follow the link to earn points for GCFestival tix  
Wed Sep 07 14:00:21 +0000 2016,Find this spot in Brooklyn 1st 500 to ShowUp 4307 today win free tix to see me at GCFestival Central Park 924 
Tue Sep 06 21:20:11 +0000 2016,NEW YORK whos heading to FENTYXPUMA pop up at  33rd st Come shop with me at 7PM 
Tue Sep 06 16:02:59 +0000 2016,First round of my FENTYXPUMA collection hits stores today  
Sat Sep 03 20:55:43 +0000 2016,Pull up Philly Exclusive merch on sale at MadeInAmerica  
Fri Sep 02 14:01:35 +0000 2016,The time to change is now Take action amp enter to win VIP tix  meet amp greet at GCFestival 
Fri Sep 02 05:05:11 +0000 2016,Yoooo Im livin for dese Rhenna stickers  TBT 
Fri Sep 02 05:03:30 +0000 2016,RhennaVanguard VMAs 
Fri Sep 02 04:51:47 +0000 2016,RhennaVanguard VMAs 
Mon Aug 29 01:40:34 +0000 2016,1 down 3 to go VMAs RiRiVanguard 
Sat Aug 27 04:37:14 +0000 2016,"Kickin Awf the  VMAs Sun at 9PM Thank you for this  in honor of the VMAs2016 era  RiRiVanguard
"
Fri Aug 26 21:02:55 +0000 2016,VMAs RiRiVANGUARD 
Mon Aug 22 14:09:09 +0000 2016,COMING SOON My FENTYXPUMA debut collection drops September 6 
Tue Aug 16 02:25:35 +0000 2016,Headlining day 1 of  Whos comin to Philly wit me for MadeInAmerica Tix  
Thu Aug 11 16:00:28 +0000 2016,Honored to take the VMAs stage as your video VANGUARD award recipient LIVE from NYC on August 28 
Tue Aug 09 16:00:26 +0000 2016,SEPTEMBERissue  cover on stands first in LA and NYC today 
Fri Aug 05 14:01:09 +0000 2016,My FENTYXPUMA FUR SLIDE is back in stock plus all new GREY color way Get it now  
Wed Aug 03 16:02:49 +0000 2016,BTS with RIRICRUSH My Caribbean ladies get it first Available now in the Caribbean in the US Aug15th 
Tue Aug 02 17:06:19 +0000 2016,MALMO tonight we back for the ANTIWORLDTOUR Cant wait to party with yall
Mon Aug 01 18:01:23 +0000 2016,So excited to be a part of  hard work to better our world Take action to see me at the GCFestival 924 
Fri Jul 29 11:32:33 +0000 2016,Cant wait to check in  
Thu Jul 28 14:18:34 +0000 2016,Get the brand new CAMOCREEPER now here gt  
Wed Jul 27 17:38:13 +0000 2016,Thank you  for 4 nominations for this years VMAs Navy you can click here to Vote nowgt 
Mon Jul 25 14:27:48 +0000 2016,RIHANNADIOR sunglasses in stores now  
Sat Jul 23 21:35:49 +0000 2016,Parisian navy SO excited to share my pop up shop w you  New ANTIWORLDTOUR merch amp all things FENTY 
Thu Jul 14 16:56:42 +0000 2016,Join me and the  in demanding change Sign the petition to make your voice heard  23Ways
Thu Jul 14 11:40:06 +0000 2016,Thank you for all the love and support on the road ANTIWORLDTOUR Navy  
Mon Jul 11 17:05:28 +0000 2016,Making of SLEDGEHAMMERVIDEO is also on    
Mon Jul 11 16:01:28 +0000 2016,BTS on set of SLEDGEHAMMERVIDEO on    
Sat Jul 09 12:48:14 +0000 2016,Why I love  in 50 seconds Sledgehammer 
Thu Jun 30 19:31:04 +0000 2016,watch the full SLEDGEHAMMERVIDEO from  on  and  NOW  
Thu Jun 30 14:32:30 +0000 2016,SLEDGEHAMMERVIDEO out now Watch on  gt   
Thu Jun 30 14:02:07 +0000 2016,SLEDGEHAMMERVIDEO out now Watch on  gt  
Thu Jun 30 13:03:16 +0000 2016,SLEDGEHAMMERVIDEO out now in IMAX and premieres in 1 hour on  and  
Wed Jun 29 19:39:12 +0000 2016,SLEDGEHAMMERVIDEO tomorrow 1st ever IMAX music video debut at 9AM EST then watch  amp  at 10AM EST 
Wed Jun 29 17:00:22 +0000 2016,SLEDGEHAMMERVIDEO tomorrow  
Mon Jun 27 16:02:44 +0000 2016,MadeInAmerica tickets on sale now  
Mon Jun 27 14:55:39 +0000 2016,"Sledgehammer out now from 

TIDAL gt 
Download gt  "
Sun Jun 26 18:46:07 +0000 2016,SLEDGEHAMMER  fans be up tomorrow by 8am EST for a special premiere  
Wed Jun 22 00:54:31 +0000 2016, thanks for coming Hope you had a blast
Mon Jun 20 21:01:36 +0000 2016,So hype bout headlining  Labor Day weekend See you soon Philly MadeInAmerica  
Fri Jun 17 04:02:06 +0000 2016,THISISWHATYOUCAMEFOR video out now on   gt 
Thu Jun 16 15:15:42 +0000 2016,Last time we rolled into Amsterdam 
Wed Jun 15 19:55:53 +0000 2016,ANTIWorldTour Europe were here Amsterdam youre up first whos coming
Fri Jun 03 05:13:44 +0000 2016,Listen to NOTHINGISPROMISED on iTunes now Thank you   
Fri May 27 13:48:26 +0000 2016,The rihanna sunglasses from  RIHANNADIOR COMINGSOON 
Thu May 26 18:12:35 +0000 2016,RIHANNADIOR 
Thu May 26 14:05:58 +0000 2016,New colors of the  Creeper are out now   
Thu May 26 08:28:59 +0000 2016,Thank you  New colors out today THECREEPER 
Tue May 24 01:39:50 +0000 2016,Vogue thank you 
Mon May 23 03:20:37 +0000 2016,BBMAs 
Sun May 22 20:54:41 +0000 2016,Cant wait for BBMAs Navy dont forget to vote for Chart Achievement Award gt 
Thu May 12 21:03:27 +0000 2016,See you at the BBMAs on May 22 
Fri May 06 00:48:38 +0000 2016,ANTI is the 1st album from 2016 to go  double platinum Blown away by your support every day thank you  
Wed May 04 12:41:49 +0000 2016,My collection with  is in stores tomorrow Peep the denim desserts now  
Tue May 03 22:45:02 +0000 2016,So excited to share my new  collection with you all RIHANNAXMANOLO 
Sat Apr 30 12:31:37 +0000 2016,This Is What You Came For  gt 
Mon Apr 25 19:11:41 +0000 2016,Part 2 Go behind the scenes of NEEDEDMEVIDEO gt  
Wed Apr 20 20:47:18 +0000 2016,NEEDEDMEVIDEO gt 
Wed Apr 20 16:04:52 +0000 2016,NEEDEDMEVIDEO out now gt 
Wed Apr 20 07:33:37 +0000 2016,Happy 420 look out for Needed Me TODAY at NOON EST 
Tue Apr 19 14:52:35 +0000 2016,My RihannaXStance Summer collection is here Available right now gt  
Sun Apr 10 18:48:03 +0000 2016,BALTIMORE you were an absolute joy to be a part of last night Thank you I enjoyed you so much BOSTON youre up ANTIWORLDTOUR
Tue Apr 05 23:01:14 +0000 2016,Watch  on BET tonight at 87c BGR ROCKSTARAWARD 
Mon Apr 04 20:18:20 +0000 2016,WORK at No 1 on the HOT100 for the 7th week Glory to God Thank yall for the continued love and support  ANTI CaribbeanTing
Sat Apr 02 00:23:16 +0000 2016,Watch KissItBetterVideo Now VEVO gt  amp TIDAL gt  
Thu Mar 31 17:01:21 +0000 2016,"KissItBetterVIDEO
VEVO 
TIDAL "
Thu Mar 31 16:05:59 +0000 2016,KISSITBETTERVIDEO WATCH NOW VEVO  
Thu Mar 31 14:42:04 +0000 2016,KISSITBETTERVIDEO is coming in less than 2 hours NOON VEVO 
Wed Mar 30 16:09:40 +0000 2016,KISSITBETTERVIDEO premieres TOMORROW on Vevo Heres a teaser 
Wed Mar 30 02:45:52 +0000 2016,KISSITBETTERVIDEO THURSDAY NOON on VEVO 
Tue Mar 29 21:57:51 +0000 2016,"KISSITBETTER and NEEDEDME will both be serviced to radio tomorrow
morning at 7am EST ANTI  "
Thu Mar 24 12:37:49 +0000 2016,Buffalo you reminded me of how much I love what I do Cant wait to come back for real Thank you soldout ANTIWORLDTOUR
Tue Mar 22 20:15:04 +0000 2016,Praying for all those whove been affected by acts of terror across the globe most recent being in BrusselsHeart breaking
Mon Mar 21 14:50:38 +0000 2016,Charlotte was TunUp lastnight AND old 0wt af Thank you This ANTIWORLDTOUR is turning out to be the best Ive ever felt on stage
Sun Mar 20 20:35:50 +0000 2016,Too trippy Thanks Navy  
Sun Mar 20 04:18:06 +0000 2016,Another old OWT crew Thank you Cincinnati for holding me down Charlotte Youre next ANTIWorldTour
Thu Mar 17 16:56:55 +0000 2016,April  cover by Mert and Marcus Read the story  
Tue Mar 15 16:57:36 +0000 2016,ANTIWorldTour is in MIAMI tonight and its OLD OWT Only way to get tix find  reps with red balloons
Mon Mar 14 14:35:08 +0000 2016,Thank you  for this years Rock Star Award BlackGirlsRockBET 
Mon Mar 14 14:07:59 +0000 2016,Tampa Ive missed you so much  Thank you SoldOwt 
Sun Mar 13 11:40:30 +0000 2016,"Jacksonville thank you so much for making my opening night an unforgettable one 
SoldOwt ANTIWORLDTOUR  "
Fri Mar 11 22:36:59 +0000 2016,I cant believe that Im gonna be on tour in less than 24 hours NavyRDie ANTI ANTIWorldTour See you soon  
Thu Mar 10 23:08:10 +0000 2016, April Issue  RihannaxManolo DenimDesserts 
Sat Mar 05 01:03:09 +0000 2016,BTS THETRAINER 
Fri Mar 04 16:33:36 +0000 2016,Who grabbed THETRAINER from my FENTYxPUMA collection 
Fri Mar 04 16:10:15 +0000 2016,THETRAINER FENTYxPUMA 
Fri Mar 04 01:46:12 +0000 2016,Cover story  gt  on stands in the UK March 8 amp everywhere March 10 
Fri Mar 04 01:23:26 +0000 2016, Photography Craig McDean 
Mon Feb 29 21:27:39 +0000 2016,WORK is sittin pretty at 1 for a second week in a row on BBHot100 Big ups to God and my fans
Sun Feb 28 18:00:10 +0000 2016,ANTI on  
Sun Feb 28 03:43:51 +0000 2016,ANTI gt 
Sun Feb 28 03:11:42 +0000 2016,WORK gt 
Fri Feb 26 15:10:38 +0000 2016,THETRAINER is here Cop the latest FENTYxPUMA footwear  
Fri Feb 26 15:10:32 +0000 2016,THETRAINER by FENTY for  
Thu Feb 25 05:31:09 +0000 2016,Thank you  RihannaBRITs 
Wed Feb 24 00:05:19 +0000 2016,UK we back Cant wait to perform at the  tomorrow RihannaBRITs
Mon Feb 22 19:42:31 +0000 2016,WORK tops Billboard Hot100 Navy you killed it this week NavyRDie
Mon Feb 22 17:19:09 +0000 2016,WORK video ft  Watch nowgt  
Mon Feb 22 01:26:33 +0000 2016,Thank you for blessing me with all this love on my birthday Yesterday was special One Love Always
Fri Feb 19 20:00:48 +0000 2016,SNEAK PEEK WORK video ft  coming Monday  
Thu Feb 18 20:33:03 +0000 2016,THETRAINER is coming 226 FENTYxPUMA
Thu Feb 18 15:15:20 +0000 2016,The countdown to autumn begins FENTYxPUMA NYFW 
Thu Feb 18 03:26:31 +0000 2016,New look from my FENTYxPUMA collection gt THETRAINER 
Thu Feb 18 03:02:04 +0000 2016,THETRAINER from my FENTY for  collectionComing soon FENTYxPUMA 
Tue Feb 16 03:42:46 +0000 2016,NAVY so sorry I couldnt be there  Thanks Grammys and CBS for your support tonight
Mon Feb 15 18:21:55 +0000 2016,FENTYxPUMA 
Sat Feb 13 03:40:05 +0000 2016,Its a wrap Thank you  squad The debut FENTYxPUMA collection is coming 
Sat Feb 13 00:04:52 +0000 2016,FENTYxPUMA goes live at 8PM est Watch on  or  Periscope
Thu Feb 11 17:01:15 +0000 2016,Download WORK right heregt 
Thu Feb 11 16:50:04 +0000 2016,Tomorrow FENTYxPUMA takes  
Wed Feb 10 20:07:27 +0000 2016,Navy yall did this ih FIRST amp ONLY  certified with 100M song awards amp ANTI is PLATINUM Thank you for the love
Sat Feb 06 21:45:03 +0000 2016,ANTI is the number 1 album on the Billboard Hot200 chart That damn Navy Thank you for your love
Fri Feb 05 17:44:00 +0000 2016,NAVY ANTI is now in stores worldwide Pick up your physical copy today 
Fri Feb 05 14:35:22 +0000 2016,See yall at the GRAMMYs February 15 on  at 8e5p 
Thu Feb 04 19:05:40 +0000 2016,Dont forget to catch me and my girl  today on NBC
Wed Feb 03 22:46:11 +0000 2016,ANTI is still 1 on iTunes gt 
Tue Feb 02 17:30:37 +0000 2016,ANTI is now available on  gt 
Sun Jan 31 22:46:20 +0000 2016,WORK feat  gt 
Sun Jan 31 22:46:20 +0000 2016,WORK feat  gt 
Sun Jan 31 21:23:02 +0000 2016,ANTI gt 
Sat Jan 30 04:58:39 +0000 2016,Did you grab ANTI yet  gt   gt 
Sat Jan 30 04:10:59 +0000 2016,ANTI gt 
Fri Jan 29 18:01:47 +0000 2016,ANTI is number 1 on  gt 
Fri Jan 29 17:05:58 +0000 2016,THANK U NAVY ANTI IS PLATINUM 
Fri Jan 29 13:50:04 +0000 2016,Listen to WORK from the ANTI album here gt 
Fri Jan 29 05:06:05 +0000 2016,ANTI deluxe album out now on  Get 3 new songs gt  
Fri Jan 29 02:54:20 +0000 2016,Get ANTI deluxe on iTunes at midnight EST tonight WORLDWIDE gt 
Thu Jan 28 21:35:49 +0000 2016,Listen to WORK from the Anti album here gt 
Thu Jan 28 20:39:18 +0000 2016,1 MILLION in under 15 hrs NAVY R die Thank u to all my fans and   Listen to ANTI now 
Thu Jan 28 11:41:33 +0000 2016,You guys legit made me the happiest girl in the world Im so grateful that you appreciate the ANTI album Its the most rewarding feeling
Thu Jan 28 04:22:59 +0000 2016,Gift to my navy ANTI  Download with code ANTI   
Thu Jan 28 03:09:43 +0000 2016,Final door of ANTIdiaRy is unlocked Explore room 8 for ANTI  
Wed Jan 27 17:42:03 +0000 2016,dry me ah desert him nuh time to have you lurking him ah go act like he nah like it
